id_boleto,id_pagador,id_beneficiario,dt_emissao,dt_vencimento,dt_pagamento,vlr_nominal,vlr_baixa,tipo_baixa,tipo_especie
31601afefef0ee348a6dfa7b1a2c4f6b109b5da8808287e25f6e5f504868d2fc,57e7d9285ac86c2d0bb82d28f162ac36d327f5d338e0cb1502909a01667b5f42,66b88e8ce8e47b0dac8d381bf51662aeba7d8834beb1c363c285b9c87b853fdb,2024-05-03,2024-05-19,2024-05-20,205.43,205.43,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
2408b17b32db6eb21908d9fb5900bd8c7645fddfd11cba3bb8e251dbcc648001,b06651a09b309cb8afa7682e470d959955ed40d75c61c32ce8b4a78589f1ec86,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2023-12-06,2024-05-06,2024-05-06,581.44,581.44,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a3e0c41cecebd423d5149cd1cbc777bf5219ed83ec2e0dcaff0261b65d0e9764,4555304842fc29aba3951091a97b451d4f161b32fd2b00fe1b62dbfdf39ec332,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-12,2024-05-17,2024-05-29,180.49,,5 - Baixa integral por solicitacao do cedente,DMI DUPLICATA MERCANTIL INDICACAO
ac49384fb45773d13a6a0f929e93b4dbb8884d76896f0d6147e9f835d0922666,90cbb42348822966a3120511a5b144bfd475b8318a5b7cfd4a4961e8b250b88b,9993ae63d1b58c48a2c0092cfda28e5f1abcc666739bcff648595410274861af,2024-04-03,2024-05-27,2024-05-27,9394.59,9394.59,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a6bd9cc87dd41bd7b1be62acb9508b18ba91fe980a20152fb35c17d0b0dfbbae,d690a36ad297a7392cb97b8993c12c0890ab001f9f1cf6a50ffcc19e575ed1ce,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-23,2024-05-27,2024-06-03,148.33,159.09,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
1856af74155202c0ad10cce3bc3c35adb001477314d09d143610c0f3e921ab6a,5e948f2d80d0997d8c710c9ae8c971cae0be09b9be09bc68439bc83957068a56,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-03-28,2024-05-24,2024-05-24,107.5,107.5,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
083d6f554bff2fe65be3f34e37f8d5b50b262d1ba5b1df9bf69678f1c69a2633,30b908c6ba2d5a0792a844407d1c7ee69185c9386ca2be6d90e07f7cb366e1b1,115158170e1aa1faed44436437282e67c7aa8a6a630acc9b0ffb1d063bdf336b,2023-11-06,2024-05-24,2024-07-25,21180.0,,8 - Baixa integral por solicitacao da instituicao destinataria,DM DUPLICATA MERCANTIL
b2530dadef842646f9f99eadcf6a4d2b400401f231f39969af1723dff73c41ef,9cac7e41a3c268e2ecfe3fa0e3199bfbf2bce35d79852bc2dd2424c0e84a1a26,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-19,2024-05-26,2024-05-27,237.4,237.4,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
dafe5ed25043ebf7bdc6a4aabd9c0315380c165b5613d1f09288fe1863a3c7e2,d510a11aca53d82f6fb9bf563f7686616b69dccf23613f8dcefd2df7a11d413c,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-18,2024-05-15,2024-05-15,65.46,65.46,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
bdaea07dc2c1ea463787d0f21ea5e0bf9e146cacb7f6f32d86f425cd18bc39ce,3afb7b2c67c9b5582fd9a42a998df136833556eee7f950ff2cb94674b94d2036,a283cc5e114715927ef358be9106e28becb9a3933b00634116cae3a8f08757fb,2024-04-23,2024-05-06,2024-05-06,228.36,228.36,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
3f2cdd9ac1076196a3e76e908126d37bb4d49aed6109156605a49134cd05994e,bc34ee70204d377d9b4447d4edd6b784e50430ab0fe6ff218cef43415ecb8a5e,a15e38a302b386a20e19e6c59cf4abe3fa4bb192b53982701dd32ce9cf17b6d5,2024-04-05,2024-05-14,2024-05-14,1742.56,1742.56,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
dd04bc2c957216f4754b6c3897f454584a8747cb0776f3c7e90fa57604aeeeef,3330e245119b2c29f896a616b6089e1cd6fc24bffea8b271aa7db3b66f3324f5,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-10,2024-05-10,2024-05-15,2386.56,2434.31,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a7975dad704f21524e1beaf6674b0e8a0703e511e544e73966cbb4eb9ed6c042,70550be01d8b81bb43dd2468441647ba22a115f16924180bf35bf8e9378f3d74,66b88e8ce8e47b0dac8d381bf51662aeba7d8834beb1c363c285b9c87b853fdb,2024-04-05,2024-05-05,2024-05-13,1147.89,1178.53,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
db117535422f83b59fe7b4c5ccf958923cbee8ee69de48d3708b7dce8b10fa10,434ead7c8ed046e777e8ea2e008b1e32d33cc1e5586bce7fbe93e6ecf0434deb,adce8baf718444f3931219de4c306e5df6cec8c9f23589308c3534b5f79765ea,2024-04-18,2024-05-10,2024-05-10,318.0,318.0,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
132eb1cba2797828806f774ff6bf169d05986764b54653e040e36be899f46d1d,336253fb694851f87c3fcea0f08bcff673070a5aae468f6ab07e503f25184d69,a283cc5e114715927ef358be9106e28becb9a3933b00634116cae3a8f08757fb,2024-05-07,2024-05-20,2024-05-20,864.52,864.52,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
54cc47b4e1c0e837b4e176cb023444ca540c9a98dea1d8380c3bb35835a25151,49e2108f681f0d4e030c988cf1ace3281b2ff7ba8ca19353fbdf5949cfaba992,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,2024-03-20,2024-05-29,2024-05-29,263.12,263.12,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a2770f79bb9c9ceab0f9b5fe5fbd947e9d7228779f8f8f35bb2fc6c3b2b168ab,c6effd153056c3ca5cfa69c621aa161d91b5cc54eac9d42367f3b8db5c57abc3,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,2024-04-12,2024-05-31,2024-05-29,526.17,526.17,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
d32ef2b2e71aacfaaf43cab5e54cc52647f7d5141340a9106038126ee4762781,0e94ea94c81ccd1b2898cc05875e27084fadd677347959b6c21b9cfa48646c82,40c1285e3692716a312aaed9983375cf876467040d12156e9c2557d55aa61fb9,2024-04-29,2024-05-29,2024-05-29,1269.83,1269.83,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
d58bbf5a399a3c321c04af41e2a678a21a495f1cca655816d1f1f6479a15e3f9,5a3ea78260c67c50ebebb1f82fcfa678f6758191ed0e7fdd1a982dcb9582ac40,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-03-21,2024-05-08,2024-05-08,187.2,187.2,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
28b74494a60f269246815d8c866e445a2d90bf76844bc2b10445533f858ee376,62683f3fd53b658f89e12b49147aebc86569bfbd83faf4a0e313444fb07f1290,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,2024-04-15,2024-05-13,2024-05-13,428.77,428.77,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
0a68f275d3c485a63d4ad44837adc0382e206bc2ac3f78dc4d4134cf5cec7ba0,b48469d427edd18f65af3e8b57a271f4aba1e44374e28f75b78099e5d4e14080,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-24,2024-05-23,2024-05-23,7106.25,7106.25,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
7077a917f6f1770f62ad576dd57bb9323bf1e7e3c85fea464746d60b11f95f0b,c749c7a7a9ed0d9b9d13e50f0668d66ecee5df38aa213062926bb22dc9a03a86,3df084d2e0e2973898d82fc346a1c6d239c078c17f7e7a331504d6a60523a61f,2024-04-15,2024-05-17,2024-05-17,630.6,630.6,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
06824216034fed3240a59f532865edf72e34dcb519b814cd22729477e3a86787,2f0490cd36dc508f912ea313db1744e9e284297c2a3b1f93246982c5b93b9215,39f1b7de2d7f7e94a3711194fff411ee2fdf8042030551410c8cba7b198dff94,2023-11-27,2024-05-13,2024-05-13,1523.03,1523.03,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
d508b7738dab615a773462dbfaeb1df61a21227e569d117f487b159930badb6c,9cd0785730b4ae1369843c1882e8908045b8b91be44711c94cabb5009e6e34ae,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-03-22,2024-05-31,2024-05-31,2122.49,2122.49,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
122f79862340189f8a81eec7a6aa0b7a1a3a64c098c05916302086fc79002cf3,31c813fae7706ea0b377934ed151e38aae91f739ae3879c0e5218990829a0feb,ae7ff6e57a33cf6f89e81a7f244f4d03b23382f7854e989d1c65963e23deba16,2024-05-06,2024-05-09,2024-05-10,219648.0,220306.94,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
fe548f9c4388c5ad6be228b95b3cef215fd28a066e14dd79c07b0327f6220b90,31c813fae7706ea0b377934ed151e38aae91f739ae3879c0e5218990829a0feb,ae7ff6e57a33cf6f89e81a7f244f4d03b23382f7854e989d1c65963e23deba16,2024-05-06,2024-05-09,2024-05-10,219648.0,220306.94,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
7c298304e58c61eed88ed2ea3a8eeec3b17418c978ac02f5552383ce69a7828e,ccecd891fa7927798f555cd632db2dd653174ca819bec1d2f6b342a07091c363,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-03-01,2024-05-14,2024-05-13,634.74,634.74,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
415ff7847c9f13d230257c5ab27f0fbc65bb2e8b527e8b6fcd8b9d044360e1d7,ed06b81a53e7bbf477ee984aada39b544fb2602add88eb3d857945f8b38e6c25,d715f480d32eb9d64db93acbff72a7dd3730f3f202d3fc024f48c981d03c73e8,2024-04-22,2024-05-31,2024-05-31,1933.34,1933.34,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
1a2790818838d02bd3854ee0484e2a8a8b0d33d755285b2ef09e1e732361d685,8bf47f0dd60eac18dd33808dbaf6bfcce1c8c1d8251bff2c5918e991af73b4bc,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2024-03-28,2024-05-27,2024-05-21,330.91,330.91,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
cf5211c8ab8410c280592f5e4e7bb126cf94ad5a22259c27f0224eaa504bed7d,efacacff9ca481a4ac3e2ae3395e4e1c6d82b6299420bf5d65b5a0512f5d0d58,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2023-12-27,2024-05-27,2024-07-30,1013.16,,8 - Baixa integral por solicitacao da instituicao destinataria,DM DUPLICATA MERCANTIL
9fd9c67c107acb4556f832a29ad8607c14ca5327bb2ce8ba1f0eb8ea55f85bb0,0427016f184de570f9d6f115776b50ab961b1b547c352330c2efbf30df95f96c,d10af5c431a1dda611df48f0e751c02dd6ad80cc995a39c7bf6f7948017aeba3,2023-11-27,2024-05-06,2024-05-06,2075.0,2075.0,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
56537ab3de02dd84ad44f2cf1819ed25948c4d7d543c060295194d28e6a215b7,e7612b5d09a402017eb6df0d17540b91e4c88453b141c371029093c0b9eb40ef,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-03-15,2024-05-15,2024-05-15,1068.67,1068.67,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
fbf0c8978253cb45a70d6006f9f3076a9c29c2591457205c163792bf14309aca,b29377706ba99032cd9ddc5319fd9aa99aaf5b22c43517b28b0374d8d819cb13,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-15,2024-05-10,2024-05-10,606.66,606.66,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
b9d54bc130d32923d20bd1681f8c318a2d61b2e48d83433d09455c95b7c66523,db3ad25a49b13b754fca927f4ef7c7ab8075092524a5161e1557f3337541078c,c4aa31d68a96d303e139a15492b6722ae0cb380c02614e81469161edb228d0d5,2024-04-18,2024-05-16,2024-06-07,149387.11,,5 - Baixa integral por solicitacao do cedente,DM DUPLICATA MERCANTIL
1b4e701e39a529096d343ef6c1dbe90d90a6a8b6c4d38d0b78b6e3db1e7567e6,d67d72642bc33dd61f22251423f4fa102e1337c6d775d339877aa813b4b36540,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-16,2024-05-27,2024-05-27,204.85,204.85,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
4ac5989eef05f5648749e74c775a7afe494eef1a9ab60b0d051acb0be60ddde6,4fa4e5a9eb55e452f0f2a78e62ee32df6a08172678820f57de1c779629673b8b,497aff7351de7b51834e5e585f6c6613d949466b6e8e75e7c1416b21fd6df266,2023-12-05,2024-05-03,2024-07-10,7175.0,,7 - Baixa integral por decurso de prazo,DM DUPLICATA MERCANTIL
1b63f1b61bc7ad06f44cb4728e5188272f8d11117159075feb1773a08a563a86,6fdcf639b35d31ed525d6bf433e24ab6640886b941b010b95451fbe53c963c41,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-03-21,2024-05-09,2024-05-22,366.07,402.94,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
c73d361501cca4338e9df9e5bec5f644f4990822259d550959213012d2e8ca34,2d470537c5ec3d37aee71f3f6c9b01388edab0e16ab9048cd4c022a982563a9b,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-02-28,2024-05-08,2024-05-08,974.23,974.23,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
5af2f656e893a0a701f7c837a0ce6ddcbb16e1585d1873438138e57fca4852b7,2d470537c5ec3d37aee71f3f6c9b01388edab0e16ab9048cd4c022a982563a9b,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-02-28,2024-05-31,2024-06-06,537.74,561.39,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
b3e19be0e3450ef35ff2d4d2137598c125a41e108b2c15850bd98dbd7a5a0061,cbe1d3d7615251ae9a833cfcdeb2bc896d8eb49047c28db96706648fafe19f11,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,2023-12-18,2024-05-10,2024-05-10,509.51,509.51,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
e9a5cff79c7c6c73548b42f0211e0d17cf0be996ad2450bf37939f3590bc1bd2,ea39176607a2c3be28da05437bb51f8db24fbef312ea936df9e5b52ddda57ea5,cfd488cf8d5499ed1f54910b6b6fd20018fd4d611cffa3b8c3c0df084056f28d,2024-03-30,2024-05-09,2024-05-09,19841.9,19841.9,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
fd78cde72ef96b14b8aa066dee8af1717b9c53c3b197c7f5323f4844412701cf,a0a8242b315a97d0db09b7a30478ce10816e0ee1d9c940baf59330793840375a,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-03-12,2024-05-10,2024-05-10,324.24,324.24,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
6fd0dd0008b4c9d4dd75015ee3e65870e65c1f6a19be54821c4b9f7e60e1e574,029903066635cb573f2b50522962c01e8dc8f7c46625ac9c232d7fb9770017e7,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-04,2024-05-09,2024-05-16,12571.43,,5 - Baixa integral por solicitacao do cedente,DM DUPLICATA MERCANTIL
8960bb750a8c23dd574710e78ed91bf4b49144da20d324956260cc095b45bd40,f277435beb9b85f043b99a982f85b18199b8056b617cac4578aca9895ba13b59,66b88e8ce8e47b0dac8d381bf51662aeba7d8834beb1c363c285b9c87b853fdb,2024-05-03,2024-05-24,2024-05-24,2368.29,2368.29,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
5dd085b37acab8b0a041ab7129fb6193786b7e4208e2c2b2d62fb71b47307123,fa86b8217530015d8f85c805a8ac174e4e6f51f9d90aeb1038e0b4d2038bb752,1d92c08308849e038b4a83af497a632d7f1557bb6d586c8dd2fd09842b5fca08,2024-03-20,2024-05-01,2024-04-29,5080.06,5080.06,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
71475dc480a879e805dbd270f8b00a9ab4c6eb0f4c578e89d36721b79df84950,039b2e75b6eeef7cc32e5d7a5b4b3215dda9788c0fcf31e1c8395925aa081b4d,1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,2024-03-28,2024-05-27,2024-05-27,408.96,408.96,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
f2e196e5551786c3c2e77a8fb37addb6433ea0d23303fb3208e9e5478d3def36,f052905a64862f99018d18f52323264b4424bbbed20b713da3e01ae52152d3ff,da99df2c9e5676f9c61c92ba9600f826d6ed0fcdf5d0fc62335dbe6f53a64f49,2024-04-11,2024-05-31,2024-05-31,14780.72,14780.72,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
e21595aecdd9f27202f40050046609842e7053c4b41900069022330fd05c860b,8acf029708d7e5ca2b643e9c7d18e9a85c59398ec29657b48fd22b789f6c14f9,dfa1d38e229125ebee0e970b9867e94286f836a0e0e0103485699322a95b9afc,2024-04-26,2024-05-29,2024-05-29,71938.6,71938.6,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
dc154e4d030c90534d77ffcfeb6dd7cdb575699a1e65d93b0e7b70f4d9a7f280,8acf029708d7e5ca2b643e9c7d18e9a85c59398ec29657b48fd22b789f6c14f9,dfa1d38e229125ebee0e970b9867e94286f836a0e0e0103485699322a95b9afc,2024-04-19,2024-05-09,2024-05-09,29602.8,29602.8,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
b3e3be5588335891134d10bfee922cf7d2760907e633413dbc1dcaac52883230,3b87138ca0a903fdef1a5d0e924ad68100888dd6196fee20639260970507c8ce,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,2024-03-04,2024-05-14,2024-05-17,533.0,549.0,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
684bd9447a6f0932b11179066c7de408512971c33ab19814750503605850345d,e9fb0fe667d4032a934c8ad1bdc1aed24d7c2679c79282b0361d13ad4d704f5a,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-25,2024-05-15,2024-05-15,688.57,688.57,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
f1b5cff493f8c6de921c169b4bb9b080a45dbd35db32123f6da4ab52978b7bd7,8b418df8e41d510f3cc5f949fcddf56a4133b9f455709ae237ef079a0ed239c4,e0f4af31bf014ccee10e05a1b3c5c2dc596f5549d8c08f6d07f1e6537df738dc,2024-02-08,2024-05-08,2024-05-08,19636.4,19636.4,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
fed7e1eda19154ca297f9acaf7bb3a3b252fce3e58009ea98f5dc7e2cbf6931b,dd7acd1c8cd5890058024583043b9fdfde5f0177d6548f483bb77cec6e1a651d,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-12,2024-05-27,2024-05-27,115.82,115.82,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
de627ad8cfbc633117afb4b0e3db2dec6fe1cae2291889dba0eaa560529fa916,2e1210bf113f384a22d66b4a2bd6fb98e3dffa7a140655c88ba12b3f80745462,0d14ea6dccc8c79cf3818c4de2fc7c5aca0a9d986b63bae5e7ed28bf693ef38c,2023-11-23,2024-05-21,2024-05-21,199241.15,199241.15,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
85160257dd451051432e8aff8478939ec304b4283ad497e551a1dd3e82b1e2fa,5d190eb75197f6cf5522bc2c2ac1fdc839c893727b85749a839b080a44c23229,af86d96c88103c7c8acddfcaa7e40d619b7a153cc0b5369fba70926e453bd105,2024-04-12,2024-05-13,2024-05-13,11549.22,11549.22,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
b48362cb9bf2e0a2e6f51ed01c33701b1cc20faf112c61de67437cff7d609d18,5f02b0482280f8227c7aab92cc0a94d88ce95c2f876bde301ecf7ff03b2ceab6,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-03-21,2024-05-19,2024-05-20,9911.41,9911.41,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
c38de863ce8e62b19ba56558e33a6f27d917076ab530aaf57841d4a91a77042a,27040e064e94ebce805e411687c44eabf35eb284226cd91e039236f93c71b824,dfa1d38e229125ebee0e970b9867e94286f836a0e0e0103485699322a95b9afc,2024-03-08,2024-05-03,2024-05-03,2623.58,2623.58,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
812be7f564c63c3cea5242e21ef63b39ba7407e8fef220d30a12302ae4bf1115,defc98abd9aa2f3204a94d1316af30e879f5f9976d10961984f288f3ea771cbd,76721307bc052bfd5b21010337ffccf9ae0e6978e08b0111a9e108dd298b2fad,2024-01-25,2024-05-12,2024-05-13,89571.71,89571.71,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
1f3756e55f976c3c8a3b69de00b3c631fd8db3875087027ffb168ece94189e6c,9cf2dc082f4662d42c08719d28ac7d27bcd740c97d5945381b84d3c957290061,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-29,2024-05-27,2024-05-23,20278.63,20278.63,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
e8ed3ebcd01e8d59e2ce40f9b1240c8e1aa57a7f98e150ad61e4fd8c3426c6cd,504d091b46cb55219a719e79e62cae0250f497520062b60472ed9b2da92a1c4d,d3a1c511a7a218e4f99117dde80e72dc440a938065d86d2ef96c30e0180e1374,2024-02-19,2024-05-19,2024-05-20,745.4,745.4,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
643d1c2cf60760f1f368398c92cdc5d990e8ac96090cc34ab976f22fbcb04e34,1978f6afff75fea51b24b46bcd5bb2d1377a9340fa189bd7359d73f1e08e965e,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,2024-04-12,2024-05-10,2024-05-10,430.8,430.8,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
b632de51581d288b7b47f1a08c0216f6b2868b2018bd802a01f14370a2a27264,3683e498fd2edafe869202783419cb2c9d06c60c4a63e18072ff52b329e22993,0d14ea6dccc8c79cf3818c4de2fc7c5aca0a9d986b63bae5e7ed28bf693ef38c,2024-01-02,2024-05-01,2024-05-02,269600.58,269600.58,9 - Baixa integral interbancaria - Liquidacao via STR,DM DUPLICATA MERCANTIL
f1e661eec18a6975606b67ca9c4927f034f0b118c381894dd39c1867dc6ac099,2449bcfa58c237ac0c1816577908dd1654b91b7ee6303c3c340069ff3ddf0a99,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-03-28,2024-05-01,2024-05-02,1183.33,1183.33,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
3a127be9fd87cea028344fbaf9e3710341466737f7045a1a42512afa23ef5eb4,22a8a6cbeabfcac026a0a793ce03507aa3e6236cf6db67b82c56e81319731807,f99ac681dbaf6fcda262d9e1091692c3adebafb8a29b432428701e91fce9d3b5,2024-04-26,2024-05-25,2024-05-27,5300.8,5300.8,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
1e2fd25ab41d522517863ffd7ebe662afa6789cda312581bfba326890596b56a,70f4f73010acafe650b909040106ef468a73c6357d0c656bad621f8358579962,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-23,2024-05-20,2024-05-20,67.6,67.6,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
3757ce124ac377c82bf55d2ca3b8bd24bc45fd28f19de279adb23ad7b62550d3,b09ce681d6ac86cbd603e8833b0bbdcb4f3facebedfcd91c5b63b01dab8dcb7c,a830fbb40ddc53e1531013e4845b42c8e0bab5fdf5bcd5badd9d26cf0651c9dc,2024-04-30,2024-05-28,2024-05-28,6143.75,6143.75,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
6319f9108702ba11448fe554f0e1246ab48e475086457455b1e64941dc58769a,5e8c0719bd2229be60b0d280d460b8b9523798f0404ef4b3efbe5c8140fae96c,bfe60718316ca765f03e61860635eb2e1ef4028f5292579a11a7a4027ae0c429,2024-03-14,2024-05-27,2024-05-27,531.5,531.5,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
0acfb31631d2dd2f9db760bc7e496dd99e2c2e34ba6094e0c96972cf2ae8e5e6,d49325b7e915c4ec65f5e4f91e58b77f5bf89c95f164c6e341f510f1b289e9c4,a283cc5e114715927ef358be9106e28becb9a3933b00634116cae3a8f08757fb,2024-05-14,2024-05-27,2024-05-27,531.76,531.76,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
231883c6d014fc2f06fdd8f5193f3d724fc6e618f6d36b6c644e1817c4b76a4d,6062fc7fa2860f35029d032a660078ae56f7a08788bc86bddfdbd92bf0a17c5d,a830fbb40ddc53e1531013e4845b42c8e0bab5fdf5bcd5badd9d26cf0651c9dc,2024-02-08,2024-05-07,2024-05-07,2383.0,2383.0,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
d2d7e8d5af9d100f5e78e2f13bf24a73a724d82b261a4458257336e4ac269198,a569751622a19e59bdbec2805b223431320dcf2d608890d00a262365c9611c90,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-03-21,2024-05-08,2024-05-08,245.16,245.16,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
3c0c7ae5fc6a70a7abcad01511d5652def6aed289310892b2550d09ca6829bb1,35a71d20ace5feda1a316b37d759d93dae85d311aaecd71f9f1e19f865c56b25,39f1b7de2d7f7e94a3711194fff411ee2fdf8042030551410c8cba7b198dff94,2024-02-29,2024-05-23,2024-05-23,918.28,918.28,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
5630bc3ede046601685c45dbb233f57c97ab0e54820f2ae5242e5318dde661d9,b2f510f3072785c4a814ef93d90013f6ecf3a0ece2539f26410dd04d4f8ddcb5,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-03,2024-05-27,2024-05-27,212.23,212.23,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
