data_processamento;selic_meta;cdi_diario;dolar_venda;ipca_mensal;igpm_mensal;incc_m;ibc_br;inadimplencia_total;inadimplencia_pj;inadimplencia_pf;utilizacao_capacidade;ic_br_agro;ic_br_energia
2018-04-28;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-04-29;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-04-30;6.5;0.024583;3.4811;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-01;6.5;nan;nan;0.4;1.38;0.23;93.55587;3.3;3.59;2.96;75.9;191.92;188.25
2018-05-02;6.5;0.024583;3.5424;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-03;6.5;0.024583;3.5484;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-04;6.5;0.024583;3.5308;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-05;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-06;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-07;6.5;0.024583;3.5458;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-08;6.5;0.024583;3.5788;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-09;6.5;0.024583;3.5943;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-10;6.5;0.024583;3.5566;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-11;6.5;0.024583;3.5716;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-12;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-13;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-14;6.5;0.024583;3.6097;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-15;6.5;0.024583;3.6753;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-16;6.5;0.024583;3.6803;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-17;6.5;0.024583;3.6874;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-18;6.5;0.024583;3.7503;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-19;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-20;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-21;6.5;0.024583;3.7072;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-22;6.5;0.024583;3.6502;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-23;6.5;0.024583;3.6507;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-24;6.5;0.024583;3.6436;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-25;6.5;0.024583;3.6587;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-26;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-27;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-28;6.5;0.024583;3.7092;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-29;6.5;0.024583;3.7289;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-30;6.5;0.024583;3.737;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-05-31;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-01;6.5;0.024583;3.7413;1.26;1.87;0.97;96.16521;3.04;3.47;2.54;75.6;197.93;192.98
2018-06-02;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-03;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-04;6.5;0.024583;3.7424;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-05;6.5;0.024583;3.7752;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-06;6.5;0.024583;3.8193;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-07;6.5;0.024583;3.9;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-08;6.5;0.024583;3.7859;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-09;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-10;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-11;6.5;0.024583;3.6913;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-12;6.5;0.024583;3.7044;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-13;6.5;0.024583;3.7054;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-14;6.5;0.024583;3.7057;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-15;6.5;0.024583;3.7738;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-16;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-17;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-18;6.5;0.024583;3.7543;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-19;6.5;0.024583;3.7566;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-20;6.5;0.024583;3.7335;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-21;6.5;0.024583;3.7894;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-22;6.5;0.024583;3.7663;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-23;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-24;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-25;6.5;0.024583;3.776;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-26;6.5;0.024583;3.7721;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-27;6.5;0.024583;3.8358;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-28;6.5;0.024583;3.8521;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-29;6.5;0.024583;3.8558;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-06-30;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-01;6.5;nan;nan;0.33;0.51;0.61;96.50041;3.02;3.5;2.44;75.1;197.04;195.08
2018-07-02;6.5;0.024583;3.9055;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-03;6.5;0.024583;3.892;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-04;6.5;0.024583;3.9058;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-05;6.5;0.024583;3.9192;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-06;6.5;0.024583;3.9264;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-07;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-08;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-09;6.5;0.024583;3.8692;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-10;6.5;0.024583;3.8452;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-11;6.5;0.024583;3.8417;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-12;6.5;0.024583;3.8564;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-13;6.5;0.024583;3.8745;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-14;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-15;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-16;6.5;0.024583;3.8579;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-17;6.5;0.024583;3.8671;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-18;6.5;0.024583;3.8474;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-19;6.5;0.024583;3.8847;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-20;6.5;0.024583;3.7793;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-21;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-22;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-23;6.5;0.024583;3.7915;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-24;6.5;0.024583;3.7459;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-25;6.5;0.024583;3.712;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-26;6.5;0.024583;3.7243;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-27;6.5;0.024583;3.7164;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-28;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-29;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-30;6.5;0.024583;3.7155;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-07-31;6.5;0.024583;3.7549;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-01;6.5;0.024583;3.7491;-0.09;0.7;0.15;97.28721;3.04;3.49;2.49;76.0;198.68;196.26
2018-08-02;6.5;0.024583;3.7645;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-03;6.5;0.024583;3.7201;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-04;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-05;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-06;6.5;0.024583;3.7214;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-07;6.5;0.024583;3.7118;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-08;6.5;0.024583;3.7519;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-09;6.5;0.024583;3.803;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-10;6.5;0.024583;3.8472;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-11;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-12;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-13;6.5;0.024583;3.8988;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-14;6.5;0.024583;3.8812;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-15;6.5;0.024583;3.9134;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-16;6.5;0.024583;3.881;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-17;6.5;0.024583;3.9389;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-18;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-19;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-20;6.5;0.024583;3.943;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-21;6.5;0.024583;3.9873;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-22;6.5;0.024583;4.074;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-23;6.5;0.024583;4.0727;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-24;6.5;0.024583;4.0854;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-25;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-26;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-27;6.5;0.024583;4.0687;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-28;6.5;0.024583;4.1192;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-29;6.5;0.024583;4.1353;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-30;6.5;0.024583;4.1812;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-08-31;6.5;0.024583;4.1353;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-01;6.5;nan;nan;0.48;1.52;0.23;96.68797;3.04;3.41;2.6;77.7;210.59;206.97
2018-09-02;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-03;6.5;0.024583;4.1279;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-04;6.5;0.024583;4.1652;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-05;6.5;0.024583;4.1609;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-06;6.5;0.024583;4.146;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-07;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-08;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-09;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-10;6.5;0.024583;4.1007;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-11;6.5;0.024583;4.1641;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-12;6.5;0.024583;4.1259;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-13;6.5;0.024583;4.1637;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-14;6.5;0.024583;4.1879;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-15;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-16;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-17;6.5;0.024583;4.1695;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-18;6.5;0.024583;4.1369;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-19;6.5;0.024583;4.1351;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-20;6.5;0.024583;4.0997;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-21;6.5;0.024583;4.0728;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-22;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-23;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-24;6.5;0.024583;4.0594;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-25;6.5;0.024583;4.1286;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-26;6.5;0.024583;4.057;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-27;6.5;0.024583;4.0092;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-28;6.5;0.024583;4.0039;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-29;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-09-30;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-01;6.5;0.02462;4.0273;0.45;0.89;0.35;97.02699;3.05;3.37;2.65;77.9;197.73;194.34
2018-10-02;6.5;0.02462;3.9505;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-03;6.5;0.02462;3.8542;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-04;6.5;0.02462;3.9047;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-05;6.5;0.02462;3.8699;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-06;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-07;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-08;6.5;0.02462;3.7588;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-09;6.5;0.02462;3.7391;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-10;6.5;0.02462;3.751;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-11;6.5;0.02462;3.746;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-12;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-13;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-14;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-15;6.5;0.02462;3.7332;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-16;6.5;0.02462;3.7079;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-17;6.5;0.02462;3.7008;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-18;6.5;0.02462;3.6963;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-19;6.5;0.02462;3.7079;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-20;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-21;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-22;6.5;0.02462;3.6903;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-23;6.5;0.02462;3.708;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-24;6.5;0.02462;3.706;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-25;6.5;0.02462;3.7014;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-26;6.5;0.02462;3.6753;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-27;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-28;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-29;6.5;0.02462;3.6368;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-30;6.5;0.02462;3.7019;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-10-31;6.5;0.02462;3.7177;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-01;6.5;0.02462;3.6973;-0.21;-0.49;0.13;97.17548;2.96;3.3;2.54;77.3;192.92;195.76
2018-11-02;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-03;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-04;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-05;6.5;0.02462;3.7048;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-06;6.5;0.02462;3.7492;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-07;6.5;0.02462;3.7592;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-08;6.5;0.02462;3.7391;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-09;6.5;0.02462;3.7506;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-10;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-11;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-12;6.5;0.02462;3.7478;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-13;6.5;0.02462;3.7792;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-14;6.5;0.02462;3.7924;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-15;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-16;6.5;0.02462;3.7525;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-17;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-18;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-19;6.5;0.02462;3.7553;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-20;6.5;0.02462;3.7591;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-21;6.5;0.02462;3.7872;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-22;6.5;0.02462;3.8103;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-23;6.5;0.02462;3.8081;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-24;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-25;6.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-26;6.5;0.02462;3.8655;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-27;6.5;0.02462;3.8925;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-28;6.5;0.02462;3.8631;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-29;6.5;0.02462;3.8568;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-11-30;6.5;0.02462;3.8633;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2018-12-01;6.5;nan;nan;0.15;-1.08;0.13;97.58578;2.87;3.25;2.41;75.7;193.73;201.44
